userID, circleNr, gazeX, gazeY, gazeValid, circleX, circleY,
309947,3,1377,304.8,0,950,100,
309947,3,1403.4,347,0,950,100,
309947,3,1433.4,508,0,950,100,
309947,3,1483.2,607.4,0,950,100,
309947,3,1435.4,550,0,950,100,
309947,3,1433.2,560.2,0,950,100,
309947,3,1409.6,568.4,0,950,100,
309947,3,1416.2,558.2,0,950,100,
309947,3,1369.2,546.4,0,950,100,
309947,3,1340,546.8,0,950,100,
309947,3,1348.6,561.6,0,950,100,
309947,3,1363.2,564.2,0,950,100,
309947,4,1340,533.6,0,100,479.5,
309947,4,1330,541.4,0,100,479.5,
309947,4,1311,512.4,0,100,479.5,
309947,4,1207.2,504.4,0,100,479.5,
309947,4,1181.4,519.4,0,100,479.5,
309947,4,1138.4,576.6,0,100,479.5,
309947,4,1113.8,549.4,0,100,479.5,
309947,4,1231,-297,0,100,479.5,
309947,4,1147,83,0,100,479.5,
309947,4,1099.4,161.4,0,100,479.5,
309947,4,1079,212.4,0,100,479.5,
309947,4,1036.8,472.8,0,100,479.5,
309947,4,991.2,446,0,100,479.5,
309947,4,1029.2,487.6,0,100,479.5,
309947,4,1122.4,572,0,100,479.5,
309947,4,1138.2,554.2,0,100,479.5,
309947,4,1106.8,540.4,0,100,479.5,
309947,4,1066,497.2,0,100,479.5,
309947,4,1107.4,489.8,0,100,479.5,
309947,4,1128.8,474.6,0,100,479.5,
309947,4,1128,457.4,0,100,479.5,
309947,4,1133.2,488,0,100,479.5,
309947,4,1136,504.8,0,100,479.5,
309947,4,1142.2,509.6,0,100,479.5,
309947,5,1177,427.8,0,525,479.5,
309947,5,1188.6,467.2,0,525,479.5,
309947,5,1203.2,471.8,0,525,479.5,
309947,5,1213.8,479.8,0,525,479.5,
309947,5,1304.6,392.4,0,525,479.5,
309947,5,1314.4,401.8,0,525,479.5,
309947,5,1321.4,440,0,525,479.5,
309947,5,1288.4,378,0,525,479.5,
309947,5,1261.6,350.6,0,525,479.5,
309947,5,1281.8,339.2,0,525,479.5,
309947,5,1329.4,390.6,0,525,479.5,
309947,5,1311.2,417.8,0,525,479.5,
309947,5,1310.4,427.4,0,525,479.5,
309947,5,1281.8,397,0,525,479.5,
309947,5,1572.2,47,0,525,479.5,
309947,5,1381.6,20.6,0,525,479.5,
309947,5,1366.6,108.2,0,525,479.5,
309947,5,1299.2,318.2,0,525,479.5,
309947,5,1260,326,0,525,479.5,
309947,5,1260,292,0,525,479.5,
309947,5,1284.8,387.8,0,525,479.5,
309947,5,1327.2,446,0,525,479.5,
309947,5,1265.6,418.4,0,525,479.5,
309947,5,1279.8,422.2,0,525,479.5,
309947,6,1292.8,389.2,0,950,479.5,
309947,6,1325.2,388.6,0,950,479.5,
309947,6,1353.8,385.2,0,950,479.5,
309947,6,1377.2,366.4,0,950,479.5,
309947,6,1385,343,0,950,479.5,
309947,6,1377,365.4,0,950,479.5,
309947,6,1408.2,376.6,0,950,479.5,
309947,6,1461,356,0,950,479.5,
309947,6,1211.4,-171.2,0,950,479.5,
309947,6,1233,-125.8,0,950,479.5,
309947,6,1199.4,-316.8,0,950,479.5,
309947,6,1209.6,-284.8,0,950,479.5,
309947,6,1289.2,-218,0,950,479.5,
309947,6,1299.4,-138.2,0,950,479.5,
309947,6,1165,-296,0,950,479.5,
309947,6,1197.2,-342.4,0,950,479.5,
309947,6,1243.2,-360.4,0,950,479.5,
309947,6,1248,-388.8,0,950,479.5,
309947,6,1210.4,-466.2,0,950,479.5,
309947,6,1337.2,-323.6,0,950,479.5,
309947,6,1290.4,-272.6,0,950,479.5,
309947,6,1282,-289,0,950,479.5,
309947,6,1286.4,-297.6,0,950,479.5,
309947,6,1264.4,-300.4,0,950,479.5,
309947,7,1304.4,-312.2,0,100,859,
309947,7,1336,-295.2,0,100,859,
309947,7,1346.2,-293.4,0,100,859,
309947,7,1369.6,-272.2,0,100,859,
309947,7,1342,241,0,100,859,
309947,7,1284.4,186.2,0,100,859,
309947,7,1247.6,81.6,0,100,859,
309947,7,1219.2,16.2,0,100,859,
309947,7,1203.4,20,0,100,859,
309947,7,1186,-24.8,0,100,859,
309947,7,1173,-35.6,0,100,859,
309947,7,1253.4,-0.4,0,100,859,
309947,7,1258,-144.8,0,100,859,
309947,7,1512.6,-193.4,0,100,859,
309947,7,1513.8,-167.2,0,100,859,
309947,7,1536.8,-74.6,0,100,859,
309947,7,1542.4,25,0,100,859,
309947,7,1514,-9.6,0,100,859,
309947,7,1462.2,-16.4,0,100,859,
309947,7,1425.4,-64.2,0,100,859,
309947,7,1243.4,-251.4,0,100,859,
309947,7,1215.2,-224.8,0,100,859,
309947,7,1209.2,-222,0,100,859,
309947,7,1152,-220.4,0,100,859,
309947,8,1036.8,-199,0,525,859,
309947,8,1124.8,112,0,525,859,
309947,8,1201.8,215.6,0,525,859,
309947,8,1216.4,238,0,525,859,
309947,8,1263.2,232.6,0,525,859,
309947,8,1269.2,241,0,525,859,
309947,8,1249.2,240.6,0,525,859,
309947,8,1263.6,328.8,0,525,859,
309947,8,1326.4,383.2,0,525,859,
309947,8,1377.4,519,0,525,859,
309947,8,1439.2,405.8,0,525,859,
309947,8,1439.2,405.8,0,525,859,
309947,8,1536.8,412,0,525,859,
309947,8,1557.6,401.2,0,525,859,
309947,8,1602.2,408.6,0,525,859,
309947,8,1853,49,0,525,859,
309947,8,1678.8,77.2,0,525,859,
309947,8,1530.2,186,0,525,859,
309947,8,1495.4,296.4,0,525,859,
309947,8,1479.2,372.2,0,525,859,
309947,8,1414.8,374.2,0,525,859,
309947,8,1423.4,379.6,0,525,859,
309947,8,1464.2,419,0,525,859,
309947,9,1401.4,449.4,0,950,859,
309947,9,1369.4,429.8,0,950,859,
309947,9,1369.4,429.8,0,950,859,
309947,9,1238.2,313.8,0,950,859,
309947,9,1516,-118,0,950,859,
309947,9,1686.8,8.4,0,950,859,
309947,9,1719.6,144.4,0,950,859,
309947,9,1702.6,166.2,0,950,859,
309947,9,1687.4,187.8,0,950,859,
309947,9,1792.8,117.6,0,950,859,
309947,9,1546,-280,0,950,859,
309947,9,1493,-231.6,0,950,859,
309947,9,1536.4,13.4,0,950,859,
309947,9,1631.6,160.6,0,950,859,
309947,9,1648.2,194.4,0,950,859,
309947,9,1680.4,199.6,0,950,859,
309947,9,1690.8,196.6,0,950,859,
309947,9,1687.2,199.2,0,950,859,
309947,9,1720,205.2,0,950,859,
309947,9,1766,134.4,0,950,859,
309947,9,1766.2,112,0,950,859,
309947,9,1693.8,101.4,0,950,859,
309947,9,1677.6,118.4,0,950,859,
309947,9,1694.8,185.4,0,950,859,
309947,9,1572,504.6,0,950,859,
