userID, circleNr, gazeX, gazeY, gazeValid, circleX, circleY,
918073,1,852.6,714,0,100,100,
918073,1,841.4,641.6,0,100,100,
918073,1,780.6,624.2,0,100,100,
918073,1,747.2,562.6,0,100,100,
918073,1,740.2,561.8,0,100,100,
918073,1,733,622,0,100,100,
918073,1,709.8,640.2,0,100,100,
918073,1,698.8,669,0,100,100,
918073,1,685.8,681.4,0,100,100,
918073,1,653.6,680.4,0,100,100,
918073,1,619,721.2,0,100,100,
918073,1,598.8,675.6,0,100,100,
918073,1,619.2,733,0,100,100,
918073,1,616.6,729,0,100,100,
918073,1,625.4,713.2,0,100,100,
918073,1,615.8,724.6,0,100,100,
918073,1,572.4,718,0,100,100,
918073,1,629.4,711.4,0,100,100,
918073,1,576.4,682.6,0,100,100,
918073,1,596.6,675.4,0,100,100,
918073,1,605.6,681.8,0,100,100,
918073,1,610.4,702.8,0,100,100,
918073,1,601,702.6,0,100,100,
918073,2,594.2,708,0,952.5,100,
918073,2,585.4,718.2,0,952.5,100,
918073,2,602.4,727,0,952.5,100,
918073,2,634.6,712,0,952.5,100,
918073,2,669,667,0,952.5,100,
918073,2,626.8,641.6,0,952.5,100,
918073,2,697.6,603.2,0,952.5,100,
918073,2,730.2,587.2,0,952.5,100,
918073,2,626,854,0,952.5,100,
918073,2,852,539,0,952.5,100,
918073,2,810.6,496.6,0,952.5,100,
918073,2,870.8,491.8,0,952.5,100,
918073,2,880.2,504.8,0,952.5,100,
918073,2,863.2,497.2,0,952.5,100,
918073,2,866.8,502.8,0,952.5,100,
918073,2,889.6,536,0,952.5,100,
918073,2,439,621,0,952.5,100,
918073,2,647.2,616.4,0,952.5,100,
918073,2,631,540.2,0,952.5,100,
918073,2,673.8,500,0,952.5,100,
918073,2,724.2,485.2,0,952.5,100,
918073,2,730.2,490.6,0,952.5,100,
918073,2,777.2,490,0,952.5,100,
918073,2,773.4,494.4,0,952.5,100,
918073,3,780.6,511,0,1805,100,
918073,3,789.2,510.6,0,1805,100,
918073,3,792.4,509.8,0,1805,100,
918073,3,784.6,506,0,1805,100,
918073,3,809,510.2,0,1805,100,
918073,3,884.4,509,0,1805,100,
918073,3,906.2,496,0,1805,100,
918073,3,936.6,483.2,0,1805,100,
918073,3,944.8,486,0,1805,100,
918073,3,969,457.6,0,1805,100,
918073,3,990.6,442,0,1805,100,
918073,3,1004,440.8,0,1805,100,
918073,3,980.2,504,0,1805,100,
918073,3,980.2,504,0,1805,100,
918073,3,1001.2,545.4,0,1805,100,
918073,3,1030.6,704.8,0,1805,100,
918073,3,895.2,591,0,1805,100,
918073,3,932.2,553,0,1805,100,
918073,3,954,534.2,0,1805,100,
918073,3,911.4,428.4,0,1805,100,
918073,3,893.8,432.6,0,1805,100,
918073,3,908.6,444.4,0,1805,100,
918073,3,950,450.2,0,1805,100,
918073,3,955.2,441,0,1805,100,
918073,4,925.4,480.4,0,100,479.5,
918073,4,849.8,592.8,0,100,479.5,
918073,4,754.2,712.2,0,100,479.5,
918073,4,698.2,742,0,100,479.5,
918073,4,681.8,712.8,0,100,479.5,
918073,4,665.8,713,0,100,479.5,
918073,4,675.8,749,0,100,479.5,
918073,4,451,692.8,0,100,479.5,
918073,4,611.4,803.2,0,100,479.5,
918073,4,690.2,782.6,0,100,479.5,
918073,4,707.6,770,0,100,479.5,
918073,4,693,768.2,0,100,479.5,
918073,4,629.6,755.6,0,100,479.5,
918073,4,635,745,0,100,479.5,
918073,4,657,734,0,100,479.5,
918073,4,678,732.2,0,100,479.5,
918073,4,677.2,727.4,0,100,479.5,
918073,4,651.4,713.6,0,100,479.5,
918073,4,663,713.8,0,100,479.5,
918073,4,665.2,718.4,0,100,479.5,
918073,4,663.6,744,0,100,479.5,
918073,4,655.4,753.6,0,100,479.5,
918073,4,661.6,738.6,0,100,479.5,
918073,4,692.2,730.2,0,100,479.5,
918073,5,702.4,724,0,952.5,479.5,
918073,5,721.6,727,0,952.5,479.5,
918073,5,761,678,0,952.5,479.5,
918073,5,781.8,648.2,0,952.5,479.5,
918073,5,812,630.8,0,952.5,479.5,
918073,5,825.2,619.6,0,952.5,479.5,
918073,5,846.2,595.4,0,952.5,479.5,
918073,5,863.2,571.6,0,952.5,479.5,
918073,5,867.6,568.6,0,952.5,479.5,
918073,5,849.8,579,0,952.5,479.5,
918073,5,862.6,587.8,0,952.5,479.5,
918073,5,875,588.6,0,952.5,479.5,
918073,5,905.8,587,0,952.5,479.5,
918073,5,912.6,587.6,0,952.5,479.5,
918073,5,943.8,592.4,0,952.5,479.5,
918073,5,936,587.6,0,952.5,479.5,
918073,5,930,571.6,0,952.5,479.5,
918073,5,928.6,577.6,0,952.5,479.5,
918073,5,917,573,0,952.5,479.5,
918073,5,903.8,570.2,0,952.5,479.5,
918073,5,881.8,580,0,952.5,479.5,
918073,5,877,581.2,0,952.5,479.5,
918073,5,859.4,575.8,0,952.5,479.5,
918073,5,852.6,586.2,0,952.5,479.5,
918073,6,863.6,582,0,1805,479.5,
918073,6,896.2,577.2,0,1805,479.5,
918073,6,900.2,580.6,0,1805,479.5,
918073,6,931,580,0,1805,479.5,
918073,6,952.6,577,0,1805,479.5,
918073,6,1009.4,558.2,0,1805,479.5,
918073,6,1035.6,550.6,0,1805,479.5,
918073,6,1057.2,540.4,0,1805,479.5,
918073,6,1053.6,535,0,1805,479.5,
918073,6,1074.2,530.6,0,1805,479.5,
918073,6,1087.4,521.2,0,1805,479.5,
918073,6,1092.4,500.6,0,1805,479.5,
918073,6,1096.2,495.6,0,1805,479.5,
918073,6,1060.2,481.6,0,1805,479.5,
918073,6,1054.6,477.6,0,1805,479.5,
918073,6,1064.2,473.4,0,1805,479.5,
918073,6,1056.8,490,0,1805,479.5,
918073,6,1048.8,501.6,0,1805,479.5,
918073,6,1071.6,479.4,0,1805,479.5,
918073,6,1097.6,479,0,1805,479.5,
918073,6,1118.8,494.4,0,1805,479.5,
918073,6,1143.2,492.2,0,1805,479.5,
918073,6,1145,492.4,0,1805,479.5,
918073,6,1164.2,497.8,0,1805,479.5,
918073,7,1126.2,490.6,0,100,859,
918073,7,1089,549,0,100,859,
918073,7,846.2,712.2,0,100,859,
918073,7,805,750.4,0,100,859,
918073,7,802.8,757,0,100,859,
918073,7,819.8,778.4,0,100,859,
918073,7,813,775.6,0,100,859,
918073,7,780.8,779.4,0,100,859,
918073,7,727.8,749.8,0,100,859,
918073,7,707.4,748.4,0,100,859,
918073,7,711,748.8,0,100,859,
918073,7,721,746.4,0,100,859,
918073,7,737.8,762.8,0,100,859,
918073,7,716,738.2,0,100,859,
918073,7,735,745,0,100,859,
918073,7,772.2,772.4,0,100,859,
918073,7,769,787.2,0,100,859,
918073,7,773.4,800.4,0,100,859,
918073,7,722.6,809.8,0,100,859,
918073,7,700.4,812.6,0,100,859,
918073,7,717,815.6,0,100,859,
918073,7,729.4,817.8,0,100,859,
918073,7,762.8,817,0,100,859,
918073,7,740.4,800.6,0,100,859,
918073,8,456.6,651.6,0,952.5,859,
918073,8,675.6,742.4,0,952.5,859,
918073,8,716.4,754.4,0,952.5,859,
918073,8,726,753.8,0,952.5,859,
918073,8,818.2,649.2,0,952.5,859,
918073,8,831.4,640.2,0,952.5,859,
918073,8,850.6,643.2,0,952.5,859,
918073,8,905,639.8,0,952.5,859,
918073,8,905.8,606.8,0,952.5,859,
918073,8,902.4,596.2,0,952.5,859,
918073,8,923.2,596,0,952.5,859,
918073,8,453,687,0,952.5,859,
918073,8,803,680,0,952.5,859,
918073,8,877,616,0,952.5,859,
918073,8,823.2,628.6,0,952.5,859,
918073,8,889.6,608.2,0,952.5,859,
918073,8,912,603.8,0,952.5,859,
918073,8,904.6,610.8,0,952.5,859,
918073,8,894.4,595.8,0,952.5,859,
918073,8,880.2,601.8,0,952.5,859,
918073,8,872.2,618.4,0,952.5,859,
918073,8,877.2,633.6,0,952.5,859,
918073,8,863.4,626,0,952.5,859,
918073,8,870,630.2,0,952.5,859,
918073,9,943.4,582.2,0,1805,859,
918073,9,980.4,575.4,0,1805,859,
918073,9,1019.4,567.4,0,1805,859,
918073,9,1040.6,565.8,0,1805,859,
918073,9,1066,549.6,0,1805,859,
918073,9,1090.4,557,0,1805,859,
918073,9,1102.6,563.4,0,1805,859,
918073,9,1124.2,560,0,1805,859,
918073,9,1118.8,561.8,0,1805,859,
918073,9,1115.2,561.4,0,1805,859,
918073,9,607,556,0,1805,859,
918073,9,706.2,678.8,0,1805,859,
918073,9,1028,596,0,1805,859,
918073,9,1172.6,552.2,0,1805,859,
918073,9,1163.4,551.2,0,1805,859,
918073,9,1178.2,591.8,0,1805,859,
918073,9,1189.4,607.2,0,1805,859,
918073,9,1208.4,616.4,0,1805,859,
918073,9,1223.6,609.4,0,1805,859,
918073,9,1208.6,601.6,0,1805,859,
918073,9,1143.4,663.4,0,1805,859,
918073,9,1124.2,723.8,0,1805,859,
918073,9,988,805.8,0,1805,859,
918073,9,993,822.8,0,1805,859,
918073,9,987.8,818.8,0,1805,859,
